YR,RK,SNM,SCR,ID,STYP,FND,RGN,USC,BR_TCNT_KB,BR_TCNT_OB,BR_TCNT_SUM,BR_BCNT_KB,BR_BCNT_OB,BR_BCNT_SUM,ER_EJN_PKG,ER_WDB_PKG,ER_EB_TCNT,ER_ELV_PKG,ER_TTL_PKG,ER_TTL_TCNT,SRL_KR,SRL_OT,SRL_TTL,AHC_ABI_BUY,AHC_ABI_DON,AHC_ABI_TTL,AHC_ATI,AHC_ARM,BPS_BO,BPS_SCC,BPS_BPS,GRR_AHBC,GRR_BO,GRR_GRR,FACLT_LAS,FACLT_RS_TRS,FACLT_EQP_SPC,FACLT_EQP_UPC,FACLT_EQP_TPC,APS_AR,APS_SCC,APS_APS,STL_USTL,STL_BC,STL_SRC,STL_NBC,STL_ERC_EJN,STL_ERC_WDB,STL_ERC_EB,STL_ERC_OER,STL_MCT,BGT_UBGT,BGT_BC,BGT_SRC,BGT_NBC,BGT_ERC_EJN,BGT_ERC_WDB,BGT_ERC_EB,BGT_ERC_OER,BGT_MCT,CPSS_MC,CPSS_SCC,CPSS_CPS,LBRT_MC,LBRT_USTL,LBRT_BRT,BG3Y_MCS_12A,BG3Y_MCS_13B,BG3Y_MCS_14C,BG3Y_BG3Y,VUC_SCC,VUC_VTC_UGRD,VUC_VTC_GRAD,VUC_VTC_FFAC,VUC_VTC_PFAC,VUC_VTC_STF,VUC_VTC_OTH,VUC_VTC_SUM,VUC_DPC,VUC_UC_LUC,LS_LU_UGRD,LS_LU_GRAD,LS_LU_FAC,LS_LU_STF,LS_LU_OTH,LS_LU_SUM,LS_LB_UGRD,LS_LB_GRAD,LS_LB_FAC,LS_LB_STF,LS_LB_OTH,LS_LB_SUM,RCOL_RBF10_REQ,RCOL_RBF10_PRV,RCOL_RAF10_CSLT,RCOL_RAF10_PHN,RCOL_RAF10_ONL,RCOL_RFLN_REQ,RCOL_RFLN_PRV,RCOL_RFC_REQ,RCOL_RFC_PRV,UE_EDC,UE_EP,LPS_LB,LPS_SCC,LPS_LPS,VPS_VC,VPS_SCC,VPS_VPS,STF_FT_HLIBC,STF_FT_NLIBC,STF_PT_HLIBC,STF_PT_NLIBC,STF_TTL_HLIBC,STF_TTL_NLIBC,STF_TTL_SUM,LIBCS_FT_SL1,LIBCS_FT_SL2,LIBCS_FT_ALIB,LIBCS_FT_TTL,LIBCS_PT_SL1,LIBCS_PT_SL2,LIBCS_PT_ALIB,LIBCS_PT_TTL,SES_PTH,SES_PTC,SPK_FT_LIB,SPK_FT_NLIB,SPK_PT_LIB,SPK_PT_NLIB,SPK_SCC,SPK_SPK,LPK_LFT2,LPK_LPT2,LPK_SCP,LPK_LPK,EHS_EH,EHS_LFT,EHS_LPT,EHS_EHS
2014,25,인제대학교,44.56,310,대학,사립,경남,B그룹,358989,173955,532944,576145,247223,823368,25,7,34765,0,32,69222,950,178,1128,5962,7699,13661,11958,3690,823368,11808,69.69999694824219,13661,823368,1.7000000476837158,15252,2136,40,229,269,15252,11808,1.2999999523162842,177751637000,130871390,210612618,16777930,574288936,71361540,0,33070700,1036983114,169810956000,118000000,148097000,15000000,698000000,29000000,0,20000000,1028097000,1036983114,11808,87820.4,1036983114,177751637000,0.6,2064549349,1703946249,1036983114,-28.3,11808,10503,1305,998,547,262,520,14135,57,427127,6223,452,256,341,184,7456,44649,4958,3811,3294,1467,58179,0,0,226,1056,258,532,87,2954,173,70,2708,49607,11808,4.199999809265137,427127,11808,36.20000076293945,7,4,4,1,11,5,16,1,5,1,7,0,4,0,4,272,33,7,4,4,1,11808,1.2000000476837158,7,4,11808,0.8999999761581421,272,11,5,17.0
2014,26,영남대학교,44.55,276,대학,사립,경북,A그룹,537843,316023,853866,1224388,558056,1782444,46,37,25745,0,83,70494,1298,684,1982,53629,5354,58983,41196,10308,1782444,26728,66.69999694824219,58983,1782444,3.400000095367432,32068,4229,90,309,399,32068,26728,1.2000000476837158,343925966000,957243409,618340784,96808143,1741900370,534527208,0,57573196,4006393110,351520411000,1025092000,591258000,84754000,1679155790,502154530,0,55854680,3938269000,4006393110,26728,149895.0,4006393110,343925966000,1.2,3886476703,4086000247,4006393110,1.6,26728,23513,3215,937,1154,645,3587,33051,73,2347191,18445,1839,571,883,1630,23368,193691,36932,14809,14467,16948,276847,0,0,2470,2223,1482,1184,1003,2018,1430,98,5461,230623,26728,8.600000381469727,2347191,26728,87.80000305175781,30,1,4,8,34,9,43,11,18,1,30,0,4,0,4,1645,226,30,1,4,8,26728,1.399999976158142,30,4,26728,1.2999999523162842,1645,31,12,38.29999923706055
2014,27,강원대학교,44.49,14,대학,국립,강원,A그룹,653717,135055,788772,1185180,290603,1475783,42,38,20250,0,80,115510,1538,786,2324,53091,7701,60792,40077,1,1475783,25030,59.0,60792,1475783,4.300000190734863,25223,3574,63,335,398,25223,25030,1.0,246147741000,797631130,1034653380,14524680,1466258400,470616125,0,122793950,3906477665,228500838000,629800000,1106000000,26000000,666000000,302800000,0,31000000,2761600000,3906477665,25030,156071.8,3906477665,246147741000,1.6,3695312720,4100880113,3906477665,3.1,25030,22158,2872,979,1418,625,1234,29286,135,1301958,13077,1416,558,377,446,15874,105319,15852,8012,4429,5234,138846,0,0,4461,5522,1384,254,129,1919,9824,71,3498,121171,25030,4.800000190734863,1301958,25030,52.0,24,9,1,4,25,13,38,13,9,2,24,0,1,0,1,2898,416,24,9,1,4,25030,1.399999976158142,24,1,25030,1.0,2898,33,5,76.30000305175781
2014,28,충북대학교,44.47,359,대학,국립,충북,A그룹,369899,132625,502524,835859,231200,1067059,31,33,42634,0,64,78326,957,351,1308,25767,8041,33808,23115,50,1067059,18334,58.20000076293945,33808,1067059,3.299999952316284,20156,2990,74,201,275,20156,18334,1.100000023841858,195868399000,545352040,131128640,5627550,1269204550,281175260,0,179668520,2412156560,194585855000,470000000,140000000,5000000,1087256000,272000000,0,130880000,2105136000,2412156560,18334,131567.4,2412156560,195868399000,1.2,2050321290,2183355260,2412156560,8.5,18334,15015,3319,755,1045,445,516,21095,97,3097525,11273,1924,466,284,385,14332,116045,26512,7017,2989,3050,155613,0,0,25713,6290,121,201,194,1725,484,42,4524,142557,18334,7.800000190734863,3097525,18334,168.89999389648438,23,5,0,2,23,7,30,3,15,5,23,0,0,0,0,2262,46,23,5,0,2,18334,1.5,23,0,18334,1.2999999523162842,2262,28,2,75.4000015258789
2014,29,세종대학교,44.47,236,대학,사립,서울,A그룹,345026,183745,528771,616856,316804,933660,30,29,33518,0,59,57264,292,119,411,7273,2575,9848,7265,0,933660,13590,68.69999694824219,9848,933660,1.100000023841858,17313,3425,33,356,389,17313,13590,1.2999999523162842,142133378000,123980000,44399000,5422000,831645000,486760000,0,0,1492206000,152008932000,170800000,82668000,5000000,463045000,466340000,0,112147000,1300000000,1492206000,13590,109801.8,1492206000,142133378000,1.0,2397010000,1994800000,1492206000,-21.0,13590,11287,2303,431,726,157,10477,25381,52,1949940,7832,1032,187,169,425,9645,83443,13608,3046,2677,5365,108139,0,0,1244,1744,321,33,169,161,146,20,14135,97051,13590,7.099999904632568,1949940,13590,143.5,9,0,0,3,9,3,12,1,8,0,9,0,0,0,0,37,9,9,0,0,3,13590,0.800000011920929,9,0,13590,0.699999988079071,37,9,3,3.0999999046325684
2014,30,중앙대학교,44.47,339,대학,사립,서울,A그룹,432705,278679,711384,1359133,504307,1863440,44,61,55273,0,105,142644,1006,213,1219,31585,6478,38063,28368,28289,1863440,28933,64.4000015258789,38063,1863440,2.0999999046325684,33174,5522,75,343,418,33174,28933,1.100000023841858,395900537000,995264097,368786312,29357892,1295578266,662384444,0,71989080,3423360091,395745450000,1094000000,270000000,30000000,1419600271,730296449,0,74020280,3617917000,3423360091,28933,118320.3,3423360091,395900537000,0.9,5586103441,3341012002,3423360091,-18.9,28933,23242,5691,994,1839,623,24068,56457,98,2742707,18560,5000,822,484,3213,28079,229171,72345,12244,5916,25373,345049,0,0,38030,28052,4918,104,47,1746,1114,65,935,301516,28933,10.399999618530272,2742707,28933,94.8000030517578,23,5,3,1,26,6,32,8,15,0,23,0,3,0,3,1419,255,23,5,3,1,28933,1.0,23,3,28933,0.8999999761581421,1419,28,4,44.29999923706055
2014,31,조선대학교,44.46,335,대학,사립,광주,A그룹,402782,164405,567187,822296,370738,1193034,21,22,57505,0,43,67259,416,817,1233,22420,5613,28033,12387,0,1193034,23880,50.0,28033,1193034,2.400000095367432,21344,3375,95,267,362,21344,23880,0.8999999761581421,255941958000,265821934,162343770,72727035,966314624,295350108,0,53376649,1815934120,281429047000,277426136,196000000,75901864,959429109,293245579,0,52996312,1854999000,1815934120,23880,76044.1,1815934120,255941958000,0.7,2188902855,2272604543,1815934120,-8.1,23880,20959,2921,870,964,534,66391,92639,91,772285,8625,732,331,234,3890,13812,63945,6626,5103,5037,32731,113442,0,0,30884,10835,1106,132,129,1515,1926,65,6293,70571,23880,3.0,772285,23880,32.29999923706055,20,5,3,2,23,7,30,4,16,0,20,0,3,0,3,708,77,20,5,3,2,23880,1.100000023841858,20,3,23880,1.0,708,25,5,23.600000381469727
2014,32,국립부경대학교,44.39,76,대학,국립,부산,A그룹,291657,132142,423799,872411,194199,1066610,21,22,26275,0,43,57564,1743,297,2040,19086,15504,34590,28020,0,1066610,19944,53.5,34590,1066610,3.400000095367432,22654,4710,45,120,165,22654,19944,1.100000023841858,174154609000,263765400,150176010,7211430,1012465470,362783060,0,71621000,1868022370,164938022000,248837000,129000000,10000000,690444300,295904700,0,20000000,1394186000,1868022370,19944,93663.4,1868022370,174154609000,1.1,2184204000,1970680000,1868022370,-7.5,19944,17483,2461,600,835,435,591,22405,82,1903604,11593,1254,471,232,348,13898,109301,16221,10493,4140,4289,144444,0,0,2680,1124,49,131,179,802,204,49,1727,125522,19944,6.300000190734863,1903604,19944,95.4000015258789,19,1,1,0,20,1,21,6,10,3,19,0,1,0,1,2202,318,19,1,1,0,19944,1.0,19,1,19944,1.0,2202,20,1,104.9000015258789
2014,33,한림대학교,44.36,434,대학,사립,강원,B그룹,205056,145555,350611,416074,281460,697534,19,11,4984,0,30,24261,529,288,817,27063,4424,31487,16534,0,697534,9659,72.19999694824219,31487,697534,4.699999809265137,18026,2217,42,156,198,18026,9659,1.899999976158142,183931605000,326688464,229184000,175000000,864542671,39801000,0,9708200,1644924335,182377848000,277360680,258000000,80000000,975088720,43875000,0,10600000,1644924400,1644924335,9659,170299.7,1644924335,183931605000,0.9,1335521363,1477919125,1644924335,11.0,9659,8869,790,803,447,215,1574,12698,37,808445,6722,330,675,463,168,8358,88880,6158,14634,9264,1604,120540,0,0,3702,725,75,36,168,456,599,54,2826,95038,9659,9.800000190734863,808445,9659,83.69999694824219,9,3,0,3,9,6,15,1,6,2,9,0,0,0,0,503,117,9,3,0,3,9659,1.2999999523162842,9,0,9659,0.8999999761581421,503,12,3,33.5
2014,34,서울시립대학교,44.3,209,대학,공립,서울,A그룹,332041,121014,453055,664082,242027,906109,22,60,159242,0,82,159244,619,520,1139,24608,4005,28613,18809,0,906109,12265,73.9000015258789,28613,906109,3.299999952316284,15346,2517,54,201,255,15346,12265,1.2999999523162842,86302089000,681091990,738405470,19030000,596694120,583619460,0,89937730,2708778770,75934665000,765040000,725720000,15000000,600000000,633850000,0,88000000,2827610000,2708778770,12265,220854.4,2708778770,86302089000,3.1,1982471878,2701270380,2708778770,18.3,12265,9549,2716,406,644,411,302,14028,38,1129112,7490,1583,317,213,272,9875,77480,27591,4944,3842,3597,117454,0,0,13524,10764,5796,0,0,828,723,5,200,105071,12265,8.600000381469727,1129112,12265,92.0999984741211,23,1,5,3,28,4,32,2,18,3,23,0,2,3,5,1952,286,23,1,5,3,12265,2.400000095367432,23,5,12265,2.299999952316284,1952,24,8,61.0
